id,contrast,homogeneity,energy,label
383,84.57492341,0.256880151,0.026190714,Halophila Ovalis
384,43.14209559,0.284360553,0.023940371,Thalassia Hemprichii
385,169.6437194,0.251640081,0.112976113,Enhalus Acoroides
386,32.1615962,0.456683102,0.126029466,Enhalus Acoroides
387,101.3486979,0.367768945,0.130368688,Halophila Ovalis
388,118.0033548,0.272216478,0.118622167,Enhalus Acoroides
389,59.37824755,0.358331645,0.09858465,Halophila Ovalis
390,38.01478248,0.29774057,0.024768451,Thalassia Hemprichii
391,41.12526042,0.419948672,0.093393559,Enhalus Acoroides
392,52.36717218,0.348063532,0.027874624,Thalassia Hemprichii
393,38.75150123,0.259631707,0.02170806,Thalassia Hemprichii
394,42.74191176,0.39499489,0.059596509,Enhalus Acoroides
395,34.47437194,0.294930053,0.023886385,Thalassia Hemprichii
396,96.53144914,0.425872333,0.134251362,Thalassia Hemprichii
397,34.35438113,0.451209337,0.110893226,Enhalus Acoroides
398,36.78279718,0.375668232,0.093514232,Thalassia Hemprichii
399,227.6076134,0.130181501,0.014710589,Enhalus Acoroides
400,34.00193015,0.267026317,0.022376669,Thalassia Hemprichii
401,97.67954963,0.419409691,0.129016945,Thalassia Hemprichii
402,35.23196998,0.335018353,0.027052252,Thalassia Hemprichii
403,82.19249387,0.204542455,0.016913728,Halophila Ovalis
404,58.75243566,0.356894266,0.102263676,Halophila Ovalis
405,68.10191483,0.39808038,0.072789023,Thalassia Hemprichii
406,93.68765319,0.408041176,0.114548425,Thalassia Hemprichii
407,75.1323223,0.396752132,0.077332397,Thalassia Hemprichii
408,18.07078738,0.357753078,0.035394467,Enhalus Acoroides
409,27.82000613,0.468276384,0.101365803,Enhalus Acoroides
410,56.31325061,0.349556116,0.081410028,Halophila Ovalis
411,38.75150123,0.259631707,0.02170806,Thalassia Hemprichii
412,96.24563419,0.297331702,0.138508246,Enhalus Acoroides
413,19.14019608,0.344556505,0.03446005,Enhalus Acoroides
414,33.19428615,0.384241846,0.10953562,Thalassia Hemprichii
415,64.52179841,0.284539503,0.031017641,Halophila Ovalis
416,42.79557292,0.367721143,0.035338438,Enhalus Acoroides
417,82.28681066,0.288111618,0.051337111,Halophila Ovalis
418,103.3275429,0.338590272,0.027221429,Thalassia Hemprichii
419,82.19413297,0.204526923,0.016914685,Halophila Ovalis
420,34.04785539,0.380450116,0.110702217,Thalassia Hemprichii
421,227.6076134,0.130181501,0.014710589,Enhalus Acoroides
422,180.9802543,0.223317092,0.080291225,Enhalus Acoroides
423,79.19436275,0.309786757,0.070491652,Halophila Ovalis
424,71.86504289,0.299517947,0.052087232,Halophila Ovalis
425,99.76585478,0.416797017,0.116399454,Thalassia Hemprichii
426,28.61764706,0.472185168,0.124442119,Enhalus Acoroides
427,23.26548713,0.31768084,0.031906747,Enhalus Acoroides
428,122.4125153,0.255498067,0.101562208,Enhalus Acoroides
429,35.59659926,0.38557736,0.094014045,Thalassia Hemprichii
430,97.79891238,0.422434079,0.131399453,Thalassia Hemprichii
431,23.26911765,0.317257204,0.031892235,Enhalus Acoroides
432,68.00635723,0.332358659,0.094157985,Halophila Ovalis
433,38.76228554,0.259555782,0.02171874,Thalassia Hemprichii
434,100.8486673,0.262002346,0.086318436,Enhalus Acoroides
435,38.30531556,0.342554284,0.059467124,Thalassia Hemprichii
436,91.26636029,0.36154708,0.104392666,Halophila Ovalis
437,63.55045956,0.223900822,0.018130765,Halophila Ovalis
438,40.6272212,0.31511268,0.039595544,Thalassia Hemprichii
439,56.12725184,0.439301745,0.124362611,Thalassia Hemprichii
440,81.79742647,0.331574956,0.097628992,Halophila Ovalis
441,61.0832261,0.396969744,0.081480577,Thalassia Hemprichii
442,74.64345895,0.287163981,0.024185445,Halophila Ovalis
443,63.8239277,0.22399056,0.018127157,Halophila Ovalis
444,77.4511489,0.285009654,0.024053326,Halophila Ovalis
445,179.3090993,0.221888757,0.082688076,Enhalus Acoroides
446,91.42247243,0.271491996,0.02315251,Halophila Ovalis
447,129.4939951,0.162568631,0.016836262,Enhalus Acoroides
448,82.79992341,0.293277109,0.053333771,Halophila Ovalis
449,18.38935355,0.364277522,0.035930315,Enhalus Acoroides
